Gene Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
Lneg_g05382,529.0538318,0.858830049,0.219796274,14.50647076,0.000139679,0.001370147,
Lneg_g13893,57.38969424,0.858809884,0.205164574,17.7690247,2.49411E-05,0.000349505,
Lneg_g16175,285.4952695,0.857391962,0.209534184,16.4151484,5.0877E-05,0.000613885,
Lneg_g14480,24.5118137,0.85684585,0.330545222,6.686561485,0.009714239,0.039688644,
Lneg_g09384,6709.302633,0.856667233,0.247978,11.95702567,0.000544417,0.0040588,
Lneg_g14458,388.101912,0.854540148,0.158440544,29.24769215,6.3692E-08,2.7541E-06,
Lneg_g07292,26.60521461,0.854493303,0.245776098,11.81966226,0.000586085,0.004287972,
Lneg_g03325,149.4929342,0.853949188,0.213801443,15.96473242,6.45336E-05,0.000742311,
Lneg_g15150,1268.526864,0.852235931,0.218581331,15.47905202,8.34247E-05,0.000908387,
Lneg_g06515,1849.495479,0.847703076,0.228497686,13.20935281,0.000278556,0.002403109,
Lneg_g00370,64.55977238,0.846836105,0.317715042,6.296094089,0.012100431,0.047373231,
Lneg_g12150,3208.076535,0.846832085,0.171679471,24.6412344,6.90582E-07,1.85686E-05,
Lneg_g09475,352.4292858,0.845844456,0.185365544,21.35890455,3.80848E-06,7.40944E-05,
Lneg_g15293,717.574934,0.844532343,0.15973752,27.46066132,1.60323E-07,5.83662E-06,
Lneg_g13111,499.9570443,0.843960688,0.210863867,15.98646025,6.37971E-05,0.000735437,
Lneg_g16012,67.16191011,0.842633229,0.295361549,7.699308062,0.0055242,0.025520162,
Lneg_g11449,2356.091513,0.842633055,0.2015002,17.579419,2.75554E-05,0.000377161,
Lneg_g15307,148.4563935,0.841690082,0.284400177,8.16433821,0.004272206,0.020828233,
Lneg_g00887,1695.877114,0.841367542,0.165856297,25.71947648,3.94822E-07,1.17164E-05,
Lneg_g12769,88.57826589,0.839814716,0.186018842,20.79160209,5.1207E-06,9.48404E-05,
Lneg_g08213,241.2003887,0.838757544,0.215400239,15.44878214,8.47716E-05,0.000917334,
Lneg_g01732,635.2863243,0.83817654,0.152956209,29.92553958,4.4896E-08,2.11214E-06,
Lneg_g05231,10070.30266,0.835931265,0.231194522,13.3547237,0.000257773,0.00225317,
Lneg_g01228,292.4183823,0.83584089,0.265417438,10.14211951,0.001449194,0.008926026,
Lneg_g03610,144.6002561,0.835303865,0.331099447,6.482142839,0.010896354,0.043544314,
Lneg_g08847,36.6165501,0.834987536,0.306072614,7.397848058,0.006530195,0.029079817,
Lneg_g07865,808.9522866,0.831766115,0.327480058,6.329005923,0.011877888,0.046736708,
Lneg_g13019,1395.746447,0.83056539,0.205590853,16.29132111,5.43121E-05,0.000649416,
Lneg_g02381,145.1598993,0.829819781,0.212794757,15.09551427,0.000102206,0.001067819,
Lneg_g10998,529.0415686,0.82921624,0.289431565,8.215290902,0.004153886,0.020373131,
Lneg_g08662,189.4446413,0.828187148,0.249444133,10.97752187,0.000922237,0.006164149,
Lneg_g15199,60.11962342,0.827761683,0.303083348,7.615904201,0.005785574,0.026476187,
Lneg_g10488,2595.598856,0.826902931,0.166998171,24.58143551,7.12347E-07,1.90421E-05,
Lneg_g11887,421.7127272,0.823658728,0.244520465,11.25384106,0.000794584,0.005491411,
Lneg_g03073,202.328924,0.821890535,0.192871526,18.26326136,1.92382E-05,0.000283857,
Lneg_g15155,2332.245974,0.821331646,0.18701966,19.37661384,1.07313E-05,0.00017626,
Lneg_g04114,514.5360074,0.821127121,0.24301765,11.28791123,0.000780134,0.005430184,
Lneg_g14296,123.8696059,0.81931058,0.224745998,13.42308421,0.000248547,0.002199753,
Lneg_g04695,280.0950635,0.818147526,0.232999047,11.92445587,0.000554018,0.004115896,
Lneg_g16503,9280.195806,0.816186824,0.18071413,20.47512939,6.04111E-06,0.000109965,
Lneg_g16603,1074.787829,0.815934824,0.238841905,11.84773734,0.000577314,0.00424584,
Lneg_g11145,45.38505282,0.814759091,0.290345074,7.400786153,0.006519538,0.02907649,
Lneg_g08252,1977.753414,0.814230903,0.116030505,49.38844491,2.09979E-12,4.73301E-10,
Lneg_g06445,18.16733181,0.813758143,0.296532049,7.42821792,0.00642089,0.02872589,
Lneg_g15373,325.060423,0.813273198,0.138396231,34.25708928,4.82913E-09,3.13864E-07,
Lneg_g08932,643.3009248,0.813205028,0.176877804,21.11234624,4.33129E-06,8.238E-05,
Lneg_g10916,145.0318738,0.812889343,0.225397212,13.02574057,0.000307239,0.002595602,
Lneg_g07826,2234.476979,0.812688466,0.16909875,23.222837,1.44274E-06,3.35184E-05,
Lneg_g04743,4838.925926,0.811518118,0.300846865,7.345506906,0.006723057,0.029788402,
Lneg_g06517,205.787174,0.810632633,0.281754236,8.155497281,0.004293083,0.020901157,
Lneg_g04266,2914.150583,0.810589708,0.136570327,35.09651616,3.13762E-09,2.22311E-07,
Lneg_g00553,1755.024594,0.809922983,0.240074873,10.92083709,0.000950886,0.006315793,
Lneg_g05122,4394.640184,0.809150528,0.221061037,12.9596726,0.000318273,0.002669804,
Lneg_g06541,1001.860245,0.808285905,0.166262578,24.00065438,9.6303E-07,2.40065E-05,
Lneg_g12208,77.55648552,0.804245863,0.250318518,10.1553189,0.001438855,0.00887266,
Lneg_g05188,515.7328752,0.803781449,0.173791485,21.69243937,3.2005E-06,6.50789E-05,
Lneg_g07526,105.5355992,0.803308955,0.242773866,10.84255453,0.000991938,0.006514935,
Lneg_g15248,42.25113495,0.80313898,0.246801807,10.61689607,0.00112059,0.007186156,
Lneg_g06509,7795.164823,0.80219608,0.18910607,17.96152625,2.25415E-05,0.00032119,
Lneg_g07390,2638.652102,0.80193767,0.17715618,20.22215643,6.89497E-06,0.000122354,
Lneg_g05184,688.518697,0.800701581,0.244611052,10.79537846,0.001017538,0.006650092,
Lneg_g16083,1248.012498,0.800571421,0.225883433,12.62828588,0.000379953,0.00304607,
Lneg_g07017,579.6692274,0.79938147,0.226235817,12.68471578,0.000368657,0.00297679,
Lneg_g13449,2264.968374,0.798510221,0.165654864,23.357746,1.34501E-06,3.16645E-05,
Lneg_g00144,334.0782365,0.796121154,0.315890203,6.469944618,0.010971395,0.043794635,
Lneg_g05023,47.59384094,0.791868573,0.275423443,8.132442813,0.004348013,0.021100708,
Lneg_g05912,118.0209899,0.791256244,0.29118661,7.459634879,0.00630978,0.028300514,
Lneg_g04661,2153.316576,0.790646738,0.197469718,15.76481255,7.17241E-05,0.000808346,
Lneg_g07729,1032.366252,0.790379592,0.107531522,54.50351551,1.5517E-13,4.56631E-11,
Lneg_g01171,1023.503059,0.789549809,0.268091817,8.889920934,0.002867491,0.015079983,
Lneg_g13355,677.6832306,0.78909206,0.23889786,10.96958159,0.000926197,0.006178922,
Lneg_g00708,279.4199533,0.788982261,0.207984993,14.22178992,0.000162478,0.001546535,
Lneg_g06592,8104.871024,0.788795345,0.175178956,19.97587493,7.84254E-06,0.000135758,
Lneg_g15384,263.5930815,0.788338178,0.149342176,28.16566156,1.11363E-07,4.40216E-06,
Lneg_g00433,276.0638955,0.788041665,0.167609021,22.35394738,2.26747E-06,4.85283E-05,
Lneg_g00032,3284.993527,0.787329761,0.175043423,19.96498743,7.88733E-06,0.000136311,
Lneg_g03015,1661.989972,0.78730757,0.302182087,6.438744143,0.011165756,0.044453219,
Lneg_g09962,6390.12531,0.78725791,0.190868309,17.11134235,3.52512E-05,0.000458785,
Lneg_g12201,56.37511882,0.786249837,0.30614393,6.533466556,0.010586344,0.042497815,
Lneg_g01686,1370.263211,0.785535196,0.304030653,6.77707847,0.00923359,0.038181364,
Lneg_g10917,311.9142242,0.785261031,0.220199103,12.20567589,0.000476443,0.003633203,
Lneg_g12471,1419.336845,0.7841181,0.220593159,12.76877352,0.000352454,0.002881093,
Lneg_g13357,1027.04381,0.784011788,0.258381978,9.218014651,0.002396453,0.013151471,
Lneg_g10075,435.8994735,0.7829692,0.143872815,29.99248944,4.33723E-08,2.05128E-06,
Lneg_g04143,3278.688732,0.782857933,0.195661757,15.53748123,8.08855E-05,0.000887061,
Lneg_g10215,98.9526951,0.781263299,0.232600393,11.2726428,0.000786577,0.005460677,
Lneg_g01277,690.9826789,0.780571663,0.284441103,6.915306243,0.0085461,0.035956071,
Lneg_g01300,3937.627194,0.780099379,0.186771986,17.43812331,2.96813E-05,0.00039803,
Lneg_g00009,571.6691407,0.778225412,0.195028713,15.86000736,6.82049E-05,0.000777785,
Lneg_g04832,454.3818216,0.777599195,0.140604138,30.87597909,2.75055E-08,1.36804E-06,
Lneg_g16771,55.21855176,0.776017079,0.291511663,6.610098301,0.010140206,0.041080438,
Lneg_g00555,110.5874131,0.775781185,0.221714828,12.08514015,0.000508253,0.003835064,
Lneg_g00562,264.9547241,0.775544942,0.218955226,12.84616914,0.000338171,0.002788002,
Lneg_g12937,533.3282593,0.775408589,0.24482196,10.05422915,0.001519986,0.009289311,
Lneg_g14773,48.22436106,0.772842724,0.253868351,8.879401848,0.00288406,0.015140532,
Lneg_g08832,195.6451325,0.770275162,0.273086984,8.173312523,0.00425112,0.020754085,
Lneg_g11975,525.1075561,0.770083902,0.204960408,13.82964924,0.000200153,0.001838764,
Lneg_g04842,2440.948431,0.76935873,0.212977226,12.44091557,0.00042003,0.003293705,
Lneg_g10648,2930.660172,0.768984674,0.246423516,9.695621044,0.001847076,0.01081101,
Lneg_g03726,1009.373132,0.768185179,0.237446694,9.905499248,0.001647856,0.009885271,
Lneg_g12653,157.6880614,0.767409161,0.232361681,10.79987458,0.00101507,0.006642155,
Lneg_g16854,684.6936739,0.766498854,0.135869327,31.67760597,1.82009E-08,9.59305E-07,
Lneg_g02336,430.049304,0.765992537,0.169614472,20.92015591,4.7883E-06,8.96622E-05,
Lneg_g09271,5427.173898,0.763101394,0.265117556,7.881604195,0.004994016,0.023524503,
Lneg_g11106,993.2001131,0.761148462,0.133652104,32.60143837,1.13131E-08,6.47843E-07,
Lneg_g11273,622.0589608,0.76051639,0.249343152,9.278616897,0.002318444,0.012846024,
Lneg_g07261,2381.251414,0.760076713,0.161164633,21.52754153,3.48783E-06,6.94085E-05,
Lneg_g08785,2065.102325,0.759939953,0.202211664,13.95796782,0.000186944,0.001732704,
Lneg_g03551,481.0759708,0.75975964,0.275998661,7.606726193,0.005815097,0.02655145,
Lneg_g13244,104.8968338,0.75917537,0.216229169,12.44796995,0.000418446,0.003288591,
Lneg_g01144,71.85459014,0.759033086,0.273806936,7.635499727,0.005723053,0.026246762,
Lneg_g06754,326.7500182,0.758864923,0.238364794,10.1097093,0.001474902,0.009063172,
Lneg_g09661,491.2371522,0.757776799,0.175415381,18.6737611,1.55102E-05,0.000238547,
Lneg_g13470,1491.149962,0.75708033,0.1740547,18.73930632,1.49861E-05,0.000233475,
Lneg_g12803,1071.874707,0.75393376,0.157968587,22.67386324,1.91961E-06,4.21917E-05,
Lneg_g12480,135.9268682,0.752284657,0.182538475,17.13015479,3.49037E-05,0.000456506,
Lneg_g16315,394.1990205,0.752107679,0.182563712,17.17224821,3.41387E-05,0.000448161,
Lneg_g14228,1054.19719,0.75154209,0.210064024,12.84291426,0.00033876,0.002790684,
Lneg_g16492,974.1751191,0.751012727,0.238462513,10.0410382,0.001530909,0.009320948,
Lneg_g04955,109.979471,0.750729379,0.192929182,15.09152653,0.000102422,0.001068953,
Lneg_g12218,488.7942563,0.749051363,0.281379929,6.768102237,0.009280146,0.038299132,
Lneg_g07500,896.1287004,0.746441372,0.170144127,19.80059287,8.5956E-06,0.000145699,
Lneg_g07290,214.0945574,0.744125467,0.20812755,12.94762144,0.000320328,0.002676903,
Lneg_g05567,2307.872423,0.743631628,0.134839138,30.64710132,3.09489E-08,1.50604E-06,
Lneg_g05091,349.2151678,0.743208932,0.162003059,21.28256417,3.9632E-06,7.64775E-05,
Lneg_g08916,2577.320449,0.742419329,0.125603957,34.53088247,4.19542E-09,2.83097E-07,
Lneg_g16282,251.3215095,0.738336823,0.243571981,9.293661534,0.002299481,0.012754293,
Lneg_g00761,25.48655222,0.738114036,0.270620795,7.439702495,0.006380044,0.028567279,
Lneg_g07436,270.5024811,0.737766013,0.203399987,13.36570739,0.000256267,0.002245571,
Lneg_g10591,1621.722914,0.737646495,0.135552642,29.40507329,5.87237E-08,2.59657E-06,
Lneg_g11649,247.6367505,0.735490567,0.246620939,8.438009379,0.003674583,0.018502152,
Lneg_g16219,2132.372851,0.733933789,0.182535886,16.39749567,5.1353E-05,0.000618924,
Lneg_g03579,387.7979646,0.732858809,0.24005352,9.539122448,0.002011379,0.011474716,
Lneg_g09884,444.8272253,0.732687674,0.19405214,14.57382328,0.000134774,0.001335635,
Lneg_g02633,340.8683974,0.73201853,0.261432617,7.7410768,0.00539786,0.025059129,
Lneg_g13965,3435.931611,0.731688487,0.168387421,18.867132,1.40147E-05,0.000221599,
Lneg_g00830,812.8879797,0.731633149,0.214775472,11.79285947,0.000594583,0.00433518,
Lneg_g12021,1646.372736,0.731543712,0.224709837,10.17621005,0.001422643,0.008793092,
Lneg_g02788,1320.932591,0.730202475,0.268584518,7.303008255,0.006883926,0.030376129,
Lneg_g04421,3698.110814,0.72898527,0.203111757,12.52033302,0.000402547,0.003184902,
Lneg_g00723,491.9994801,0.728450029,0.220000785,11.02607432,0.000898392,0.006039064,
Lneg_g09072,213.4999951,0.728128025,0.236628871,9.682487827,0.001860326,0.01087654,
Lneg_g05689,193.2436544,0.728080331,0.13893382,27.66024819,1.44604E-07,5.35641E-06,
Lneg_g05055,506.9460757,0.727372743,0.172141863,17.62416155,2.69147E-05,0.000371297,
Lneg_g11541,57.72016328,0.727280932,0.251274112,8.214463418,0.00415578,0.020373131,
Lneg_g10284,119.8595068,0.726773233,0.292569845,6.275098497,0.012244631,0.04783172,
Lneg_g00662,2353.779107,0.725207573,0.253394743,8.372249591,0.003809937,0.019038903,
Lneg_g08325,177.6923597,0.724426376,0.182507667,15.92154593,6.60228E-05,0.000756976,
Lneg_g05440,375.4681565,0.722243325,0.192401448,14.26086602,0.000159139,0.001518849,
Lneg_g00838,903.7728155,0.721642295,0.152488427,22.39498723,2.21953E-06,4.7695E-05,
Lneg_g01729,4799.801331,0.721498684,0.1771573,16.73460182,4.29897E-05,0.000535174,
Lneg_g14457,229.0127885,0.720921672,0.221547192,10.53174329,0.001173415,0.00748414,
Lneg_g02494,2880.56911,0.719446472,0.213262023,11.19360155,0.000820799,0.005642792,
Lneg_g06344,210.5386682,0.717401312,0.27079789,6.880957637,0.008711887,0.036508598,
Lneg_g10379,1805.99057,0.716425247,0.186124933,14.87167961,0.000115078,0.001185928,
Lneg_g03988,4942.693488,0.714820216,0.103958402,47.62507017,5.16043E-12,9.1116E-10,
Lneg_g03840,508.5619191,0.713821859,0.169217819,17.93868923,2.28136E-05,0.000323544,
Lneg_g09239,484.8657317,0.710845047,0.226881932,9.891306655,0.001660614,0.00994491,
Lneg_g05640,648.8912256,0.708826438,0.169932085,16.9936111,3.75058E-05,0.000482969,
Lneg_g05186,643.0564203,0.708796625,0.170329041,17.54825833,2.80107E-05,0.000380931,
Lneg_g08333,18.0814314,0.708694184,0.286718333,6.249273388,0.012424426,0.048308891,
Lneg_g07711,2592.221541,0.708686537,0.199598727,12.68187807,0.000369217,0.00297904,
Lneg_g09191,596.2618377,0.707619994,0.283283524,6.297753815,0.012089106,0.047363901,
Lneg_g06958,214.0336626,0.707476837,0.197402006,12.47889136,0.000411576,0.003246642,
Lneg_g01645,116.184582,0.704644447,0.238545223,8.217100609,0.004149745,0.020371825,
Lneg_g05348,3807.351639,0.704391261,0.164154288,18.85327502,1.41169E-05,0.00022255,
Lneg_g14951,850.3339192,0.702942252,0.171458689,17.15041113,3.45335E-05,0.000452222,
Lneg_g10781,316.4017439,0.698951333,0.136247715,26.29796875,2.92596E-07,9.33664E-06,
Lneg_g01378,148.5774169,0.696606314,0.225126047,9.60802689,0.001937287,0.011166277,
Lneg_g12344,3450.545382,0.694388817,0.175079139,15.84983009,6.85727E-05,0.000781139,
Lneg_g09057,44.83755289,0.693369482,0.26543363,6.579867398,0.010313858,0.041593075,
Lneg_g02687,582.4194424,0.692501072,0.16846522,17.04476228,3.65089E-05,0.000472254,
Lneg_g03591,663.2078853,0.692268685,0.249537289,7.769128793,0.005314668,0.024803343,
Lneg_g08644,3741.446735,0.69178251,0.23153275,8.690403138,0.003198899,0.016499091,
Lneg_g01734,470.2209495,0.689642668,0.150136783,21.32377732,3.8789E-06,7.51245E-05,
Lneg_g14465,200.8129804,0.68825148,0.196947087,12.21086963,0.000475119,0.003626375,
Lneg_g00218,1341.429872,0.687774931,0.208456707,10.97078197,0.000925597,0.006178812,
Lneg_g12903,10587.10289,0.686898687,0.18808292,13.50162984,0.000238356,0.002130926,
Lneg_g12761,996.0282212,0.685689957,0.140398376,24.20418297,8.66439E-07,2.21182E-05,
Lneg_g04395,4434.377271,0.68396447,0.189531562,13.10786066,0.000294059,0.002518403,
Lneg_g07332,1309.340642,0.68016527,0.141541041,23.4405757,1.28832E-06,3.05335E-05,
Lneg_g02302,1672.708062,0.679516106,0.142514543,22.95441161,1.65889E-06,3.72719E-05,
Lneg_g05741,3322.021535,0.675013146,0.214401113,9.564395688,0.001983875,0.011360633,
Lneg_g06016,529.7329191,0.672396385,0.134895855,24.98999105,5.76287E-07,1.60749E-05,
Lneg_g10945,1414.543872,0.672373149,0.182301714,13.65850161,0.000219246,0.001990314,
Lneg_g07905,72.74135275,0.672240475,0.221333945,9.165678862,0.002465961,0.013424664,
Lneg_g07832,555.1109782,0.669494108,0.127389272,28.21828903,1.08376E-07,4.30012E-06,
Lneg_g07361,70.29976427,0.669140722,0.24690074,7.118694363,0.007628424,0.033026369,
Lneg_g01276,520.2803183,0.668394114,0.180090267,14.16666964,0.000167308,0.001586009,
Lneg_g04278,1233.165771,0.667885953,0.226186046,8.576199941,0.003405854,0.017363629,
Lneg_g00178,51.3145594,0.667521079,0.161707093,16.92403319,3.89059E-05,0.000495991,
Lneg_g11650,106.4911927,0.666971181,0.216596077,9.305972127,0.002284081,0.012715477,
Lneg_g08031,367.9495473,0.665432513,0.186853154,12.4589221,0.000416,0.003276657,
Lneg_g10536,456.0843914,0.663584889,0.239167418,7.469140466,0.006276551,0.028175331,
Lneg_g15763,766.6222237,0.66333307,0.201416045,10.92767653,0.000947382,0.00630834,
Lneg_g06028,1083.223608,0.663143786,0.20294994,10.91839476,0.000952141,0.006320162,
Lneg_g04152,112.2730704,0.66308124,0.256322582,6.504533631,0.010759978,0.043113165,
Lneg_g03196,378.6046367,0.662513713,0.26281746,6.372396806,0.011590894,0.045801541,
Lneg_g02017,2212.925591,0.662445986,0.111577844,35.64677942,2.36539E-09,1.83502E-07,
Lneg_g07438,4572.360094,0.658200165,0.250226122,6.90175849,0.008611101,0.036172087,
Lneg_g09432,553.2408291,0.658042116,0.240448122,7.235655616,0.007146971,0.031287193,
Lneg_g08228,3519.59239,0.656804632,0.153010701,18.6961913,1.53288E-05,0.000236726,
Lneg_g05005,810.8417476,0.656714362,0.202801905,10.64783432,0.001101999,0.00707979,
Lneg_g10166,1329.355323,0.655493939,0.18042843,13.2622962,0.000270798,0.002349575,
Lneg_g15364,88.10489525,0.654186928,0.2250539,8.568685622,0.00341994,0.017416884,
Lneg_g00652,1020.857679,0.654095888,0.248060857,6.96659714,0.008304527,0.035121023,
Lneg_g12022,208.1952588,0.653520643,0.241064739,7.042393967,0.007960256,0.03407677,
Lneg_g12571,2577.105553,0.652031009,0.181878665,12.88234205,0.000331697,0.002743167,
Lneg_g07389,6648.089632,0.651651595,0.21401968,9.433940624,0.002130061,0.012005933,
Lneg_g10552,1033.726029,0.650921032,0.20108302,10.75000882,0.001042788,0.00678581,
Lneg_g03665,668.0013126,0.6505789,0.185109275,11.98257786,0.000537002,0.004009164,
Lneg_g08886,820.3408416,0.650260328,0.181328775,13.09141252,0.000296653,0.002530384,
Lneg_g04318,656.9405564,0.645572941,0.212705223,9.315468332,0.002272273,0.012663051,
Lneg_g13076,160.0465888,0.64368984,0.222387593,8.414793209,0.003721801,0.018703772,
Lneg_g09571,3354.609179,0.638981964,0.138812357,21.22609299,4.0817E-06,7.81944E-05,
Lneg_g02835,71.41104827,0.638413812,0.254610877,6.423471506,0.01126218,0.044753013,
Lneg_g09799,351.7805918,0.636047294,0.247016936,6.659706248,0.009861717,0.040213638,
Lneg_g09061,639.2125112,0.635853113,0.195175119,10.60165921,0.001129862,0.007232484,
Lneg_g02749,2352.517093,0.635168677,0.167481213,14.72131043,0.00012463,0.001257454,
Lneg_g04441,1150.612903,0.634727624,0.106328544,35.65476219,2.35571E-09,1.83502E-07,
Lneg_g16202,443.3124653,0.632942862,0.154851155,16.63073607,4.54092E-05,0.000560029,
Lneg_g09251,30538.51787,0.631982714,0.177513027,12.59815196,0.000386128,0.003080304,
Lneg_g10535,106.142035,0.629198914,0.202130642,9.214054242,0.002401642,0.013169255,
Lneg_g02632,1595.072736,0.626118035,0.131116086,23.23921507,1.4305E-06,3.33072E-05,
Lneg_g00152,253.5102627,0.624301053,0.240681287,6.867710752,0.008776701,0.036649732,
Lneg_g02800,1255.477868,0.622181794,0.219794661,8.100044446,0.004426417,0.021412541,
Lneg_g03494,147.3832619,0.621469758,0.210453459,8.247904787,0.004079907,0.020131593,
Lneg_g06511,1181.179356,0.621159672,0.097946411,40.47439751,1.99209E-10,2.2215E-08,
Lneg_g00223,852.3971235,0.620268235,0.156161935,15.84390305,6.87878E-05,0.000781908,
Lneg_g14652,802.4667706,0.620205848,0.218136108,8.084639265,0.004464202,0.021527369,
Lneg_g15037,1311.794721,0.619909157,0.104707119,35.07733408,3.16868E-09,2.22311E-07,
Lneg_g08759,353.9955965,0.619502078,0.220949311,8.039991543,0.004575575,0.022007535,
Lneg_g06811,808.7920062,0.619237454,0.111255239,30.75172906,2.93242E-08,1.44494E-06,
Lneg_g13002,359.4487427,0.619197441,0.162006049,14.55849367,0.000135875,0.001340277,
Lneg_g03251,463.0151744,0.619056962,0.208406665,9.093266606,0.002565522,0.013881075,
Lneg_g13033,1119.825037,0.6187548,0.133228904,21.54627165,3.45394E-06,6.90396E-05,
Lneg_g01817,116.8187448,0.618536507,0.214782056,8.296653244,0.003971821,0.019717651,
Lneg_g06834,12657.20558,0.617507727,0.198054204,9.294111883,0.002298916,0.012754293,
Lneg_g00663,6551.108916,0.616004249,0.180626316,11.27281289,0.000786505,0.005460677,
Lneg_g04719,156.2931364,0.615205332,0.178452402,11.87593793,0.000568638,0.004198017,
Lneg_g15551,448.9965466,0.615076385,0.248269893,6.204605786,0.012741832,0.049319317,
Lneg_g09491,297.8441249,0.614444166,0.133091325,21.05169933,4.47056E-06,8.45735E-05,
Lneg_g08251,1271.938153,0.613629318,0.201873472,9.339534301,0.002242625,0.012550645,
Lneg_g07873,2156.173022,0.613288037,0.186889511,10.74033934,0.001048251,0.006812989,
Lneg_g15347,1602.803567,0.613213373,0.178681406,12.03893758,0.000521007,0.003911817,
Lneg_g13090,293.8011517,0.613045405,0.185409011,10.664609,0.001092049,0.007043476,
Lneg_g08335,333.1704502,0.613033874,0.141679346,18.71816553,1.51532E-05,0.000234961,
Lneg_g16440,322.784074,0.61257368,0.149979051,16.94675269,3.8443E-05,0.000491866,
Lneg_g11359,65.78373442,0.612006653,0.230450973,7.178238629,0.007379312,0.032142162,
Lneg_g11083,235.691939,0.611395695,0.16265366,14.41945315,0.000146283,0.001420464,
Lneg_g15517,478.1353937,0.611394307,0.167132711,13.52357302,0.000235585,0.002118669,
Lneg_g11467,1993.244865,0.611354244,0.190574701,10.29640794,0.001332894,0.008335703,
Lneg_g09777,470.3243208,0.609821034,0.105141846,33.55175522,6.93927E-09,4.22498E-07,
Lneg_g16928,510.1048881,0.609684047,0.19643216,9.529497393,0.002021955,0.011522641,
Lneg_g14478,435.0981162,0.608400942,0.139689534,18.77607753,1.46999E-05,0.000229692,
Lneg_g00381,492.711257,0.606712417,0.149304446,16.62317837,4.55905E-05,0.000560958,
Lneg_g05816,1187.93724,0.606331694,0.097429036,39.23620232,3.75513E-10,3.90018E-08,
Lneg_g07226,207.4204029,0.604354327,0.214720864,7.95236531,0.004802457,0.022876452,
Lneg_g08461,9309.824394,0.603743634,0.197474472,9.17242582,0.002456887,0.013395914,
Lneg_g15369,8369.4839,0.602629838,0.160829075,14.01295285,0.000181556,0.001686586,
Lneg_g05048,53.08738536,0.602556466,0.215001222,7.919827596,0.004889593,0.023145822,
Lneg_g05975,655.1272435,0.602206588,0.206118297,8.44255592,0.003665407,0.018464728,
Lneg_g03892,109.2883568,0.600590522,0.192599914,9.634332998,0.001909735,0.011073065,
Lneg_g13327,186.2144401,0.60012956,0.146875824,16.9929084,3.75197E-05,0.000482969,
Lneg_g06198,391.5625963,0.597782798,0.168971899,12.2252498,0.000471471,0.003608932,
Lneg_g02795,3125.016754,0.595721518,0.232424455,6.438985342,0.01116424,0.044453219,
Lneg_g13966,1531.042241,0.595111623,0.152894281,15.23402127,9.49769E-05,0.00100518,
Lneg_g01516,119.547622,0.593768729,0.190827246,9.835413792,0.001711838,0.010159781,
Lneg_g14180,101.6415809,0.592127872,0.238539169,6.287451919,0.012159574,0.047552058,
Lneg_g04036,7714.735556,0.591782567,0.1977205,8.86418757,0.002908197,0.015229577,
Lneg_g05160,1107.3771,0.591020479,0.214646348,7.656826055,0.005655792,0.025983286,
Lneg_g05924,967.9062903,0.590493901,0.192281902,9.404471833,0.002164569,0.012171677,
Lneg_g12796,449.8730534,0.590225541,0.20132251,8.687236903,0.00320446,0.016519735,
Lneg_g03381,829.5387439,0.587522652,0.189303867,9.739094465,0.001803897,0.010605155,
Lneg_g13552,691.565811,0.587302321,0.175057263,11.16084744,0.000835418,0.005728423,
Lneg_g03561,1835.843842,0.586768543,0.153770712,14.86361681,0.000115571,0.001187633,
Lneg_g07344,3214.587539,0.58656006,0.146926184,16.21495309,5.6546E-05,0.000669328,
Lneg_g07215,756.8571795,0.584443806,0.178110617,10.79687577,0.001016715,0.006648817,
Lneg_g03546,4687.591897,0.582850304,0.150444874,14.57030757,0.000135025,0.001336879,
Lneg_g05051,2196.224625,0.5810716,0.136941709,18.29033178,1.89667E-05,0.000280242,
Lneg_g14226,228.0359415,0.580543456,0.173497274,11.10052964,0.000863031,0.005862024,
Lneg_g03432,1778.69674,0.57846138,0.164803742,12.25265943,0.000464596,0.003570809,
Lneg_g06641,118.3059821,0.577042047,0.181643381,10.38332253,0.001271587,0.00800903,
Lneg_g08879,14924.46178,0.576701689,0.216196258,6.978408628,0.008249894,0.034959749,
Lneg_g09789,445.1353954,0.573205853,0.105973838,29.11171853,6.83225E-08,2.90686E-06,
Lneg_g05441,50.68697679,0.572702727,0.225483545,6.488468516,0.010857648,0.04343499,
Lneg_g13861,159.812962,0.572122495,0.187009652,9.500124459,0.00205458,0.011682712,
Lneg_g03114,2869.462122,0.571209671,0.180175151,9.91533398,0.001639074,0.009843983,
Lneg_g02255,2610.528824,0.570132542,0.128325894,19.91357297,8.10231E-06,0.000139344,
Lneg_g15873,622.8180282,0.569497898,0.115146923,24.2968929,8.25721E-07,2.13358E-05,
Lneg_g02468,12552.39887,0.568676714,0.192265759,8.609941794,0.00334333,0.017110742,
Lneg_g01707,826.9326133,0.568263144,0.163439973,12.02359108,0.000525314,0.003935768,
Lneg_g00031,147.8171813,0.568089698,0.217704547,6.595932059,0.010221203,0.041321164,
Lneg_g16036,3607.014569,0.566522725,0.113676935,25.2297206,5.08919E-07,1.46111E-05,
Lneg_g16225,571.12158,0.566436427,0.116448306,23.74000978,1.10266E-06,2.71665E-05,
Lneg_g14024,1119.881946,0.565951642,0.147794059,14.71134799,0.00012529,0.0012589,
Lneg_g01978,7129.003409,0.565493727,0.122270226,21.45533125,3.62168E-06,7.13161E-05,
