Gene Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
Lneg_g05867,110.2801335,-0.75782812,0.252966719,8.577124799,0.003404125,0.017363167,
Lneg_g16391,566.8549353,-0.757575114,0.180142479,16.50424483,4.85413E-05,0.000591768,
Lneg_g09712,13650.67965,-0.756241552,0.184191445,15.26313501,9.35241E-05,0.000991385,
Lneg_g15317,307.6801818,-0.755967689,0.275888112,6.976359492,0.008259345,0.034985808,
Lneg_g00153,618.2961697,-0.754804115,0.233695894,9.901103734,0.001651797,0.009897701,
Lneg_g06696,210.4590221,-0.754554447,0.200946445,13.35085171,0.000258305,0.002255966,
Lneg_g08954,307.0621725,-0.753421301,0.166468032,19.70279709,9.04689E-06,0.000152373,
Lneg_g11099,2554.887136,-0.752963501,0.181128449,16.23498378,5.59513E-05,0.000663772,
Lneg_g09978,95.18247138,-0.751784832,0.222053734,11.11429415,0.000856649,0.005832482,
Lneg_g14786,8075.199117,-0.751741483,0.157596103,21.35726797,3.81173E-06,7.40944E-05,
Lneg_g15861,114.5782007,-0.750337484,0.19267363,14.61627126,0.000131772,0.001314493,
Lneg_g03596,246.8880087,-0.749605444,0.185795111,15.62735966,7.71305E-05,0.000859222,
Lneg_g06307,307.2721397,-0.749386847,0.217657847,11.26094153,0.000791551,0.005477261,
Lneg_g13972,79.34450142,-0.749368777,0.245033464,9.028236651,0.002658408,0.014238207,
Lneg_g13767,337.755898,-0.749192866,0.178237393,16.81791327,4.11431E-05,0.000517046,
Lneg_g00084,33.38326144,-0.744325565,0.269741617,7.491353317,0.006199595,0.027912667,
Lneg_g13153,339.3328562,-0.743985878,0.138792538,27.12676987,1.90541E-07,6.74989E-06,
Lneg_g16658,146.8086266,-0.742668616,0.165017987,18.72624915,1.50891E-05,0.00023439,
Lneg_g05333,603.6845959,-0.74162485,0.158601123,20.90376014,4.82946E-06,9.0235E-05,
Lneg_g09766,281.9153766,-0.74002913,0.178003763,16.08054757,6.07044E-05,0.000706706,
Lneg_g07734,48.80237034,-0.739471605,0.216728329,11.81230786,0.000588405,0.004301972,
Lneg_g15977,4027.827155,-0.73939456,0.172101494,17.56275464,2.7798E-05,0.000379011,
Lneg_g09699,173.542714,-0.73743062,0.194748471,13.14615874,0.000288109,0.00247545,
Lneg_g03911,2405.794615,-0.736705376,0.146247255,24.36466664,7.97175E-07,2.07501E-05,
Lneg_g11060,145.8460083,-0.73621309,0.157411543,20.17612993,7.06288E-06,0.000124499,
Lneg_g06549,336.3608324,-0.735550162,0.189177425,13.85554958,0.000197413,0.001815444,
Lneg_g04311,82.26713178,-0.733686813,0.173707978,16.98723566,3.7632E-05,0.000483826,
Lneg_g12670,711.3869655,-0.732351513,0.130678559,30.47489694,3.38215E-08,1.63609E-06,
Lneg_g14497,3730.875491,-0.731564587,0.212731802,11.27456746,0.000785762,0.005460677,
Lneg_g15052,132.7318726,-0.730871755,0.231146755,8.793620559,0.003022857,0.015757938,
Lneg_g11092,203.265413,-0.730737139,0.165214221,18.71309328,1.51936E-05,0.000234979,
Lneg_g17011,99.92091391,-0.730180888,0.185119898,15.15632283,9.89663E-05,0.001038069,
Lneg_g04410,8617.639738,-0.729196847,0.193678036,13.42589545,0.000248175,0.002199753,
Lneg_g02875,123.1624443,-0.728441448,0.208234424,11.39094146,0.000738031,0.005202064,
Lneg_g10196,952.1200182,-0.728182976,0.158146849,20.31612358,6.56451E-06,0.000117872,
Lneg_g05919,364.1360742,-0.727474966,0.16685999,17.8489301,2.39154E-05,0.000337813,
Lneg_g16976,10840.83952,-0.726642896,0.172865975,16.57169349,4.6845E-05,0.00057373,
Lneg_g13536,161.4309829,-0.726215094,0.1376678,26.40908345,2.76238E-07,8.92702E-06,
Lneg_g01827,305.5231314,-0.725583619,0.251948825,7.680078082,0.005583375,0.025713084,
Lneg_g06619,1016.285238,-0.725379192,0.112457293,40.7937719,1.69171E-10,1.96945E-08,
Lneg_g05572,48.26742032,-0.723429681,0.242869855,8.52572891,0.003501605,0.017745195,
Lneg_g03807,76.48950871,-0.722004134,0.156408558,20.30189253,6.61351E-06,0.000118522,
Lneg_g07654,257.4044582,-0.721607431,0.239855475,8.695420064,0.003190106,0.016469777,
Lneg_g05634,4578.319728,-0.721511351,0.214655128,10.80673087,0.001011317,0.006624836,
Lneg_g09354,65.97252159,-0.721445365,0.254691424,7.241150138,0.007125132,0.031217391,
Lneg_g07071,27237.46795,-0.72107771,0.165189521,17.95011183,2.26771E-05,0.000322039,
Lneg_g08744,653.6425867,-0.721031042,0.186200445,14.2870419,0.000156942,0.001501932,
Lneg_g03366,1094.489124,-0.720723308,0.256365842,7.390702428,0.006556188,0.029171044,
Lneg_g07518,2625.239176,-0.720603259,0.195455525,12.98188722,0.000314519,0.002644454,
Lneg_g01101,1318.690327,-0.719406197,0.160019719,19.21969609,1.16505E-05,0.000189594,
Lneg_g15911,225.938168,-0.717164953,0.126607693,31.42710818,2.0707E-08,1.07534E-06,
Lneg_g00506,42.26613513,-0.714846282,0.270832378,6.948696649,0.008388032,0.035417244,
Lneg_g09449,16259.03186,-0.71426165,0.176921353,15.29331574,9.20416E-05,0.000979989,
Lneg_g00647,292.1307131,-0.714091717,0.182547956,14.86411306,0.00011554,0.001187633,
Lneg_g14930,1218.599744,-0.712573952,0.124775489,31.41739984,2.08108E-08,1.07546E-06,
Lneg_g15051,804.7849755,-0.712426337,0.201084425,11.06826044,0.00087818,0.005940895,
Lneg_g05410,336.0949157,-0.712265057,0.226729594,9.63344126,0.001910663,0.011073065,
Lneg_g08495,863.6891403,-0.711373435,0.168787996,17.00592999,3.72633E-05,0.000480837,
Lneg_g12522,199.6992693,-0.711189097,0.15829427,19.315499,1.10803E-05,0.000181711,
Lneg_g01980,1109.21175,-0.711186577,0.172427296,15.7926675,7.06759E-05,0.000799082,
Lneg_g09314,3986.950087,-0.710786076,0.258680012,6.809972707,0.009065015,0.037631179,
Lneg_g15484,199.2686169,-0.710334986,0.177551879,14.82137352,0.000118188,0.001209747,
Lneg_g13154,104.4069217,-0.710191869,0.230407642,8.631818401,0.003303417,0.016947407,
Lneg_g08362,1586.417457,-0.709486266,0.142920901,24.05621468,9.35638E-07,2.36004E-05,
Lneg_g08730,305.2663649,-0.706689145,0.135816086,25.8372646,3.71447E-07,1.11476E-05,
Lneg_g02213,106.3404907,-0.706522859,0.206033562,11.0965792,0.000864871,0.005865841,
Lneg_g06887,37138.45729,-0.705808914,0.190068087,13.0184925,0.00030843,0.002601519,
Lneg_g04111,1043.791193,-0.705585631,0.18118044,14.07011124,0.00017612,0.001649118,
Lneg_g16626,151.3777929,-0.705298316,0.155755187,19.13797585,1.21601E-05,0.000195856,
Lneg_g02656,281.7023215,-0.704703917,0.218763643,9.882256469,0.001668802,0.009971396,
Lneg_g12945,565.2314991,-0.703918662,0.153424583,20.33151521,6.51191E-06,0.000117126,
Lneg_g05485,721.2530749,-0.700284464,0.154005495,19.71249288,9.0011E-06,0.000152086,
Lneg_g06705,215.0535126,-0.700257866,0.231686081,7.970952449,0.004753392,0.02268353,
Lneg_g08778,212.3773313,-0.699534168,0.185624597,13.18433264,0.000282299,0.002431446,
Lneg_g04444,6303.855406,-0.698493131,0.179122632,14.31264351,0.000154822,0.001485669,
Lneg_g04844,279.8800617,-0.698212086,0.12595924,29.39138743,5.91399E-08,2.5997E-06,
Lneg_g02007,78.6266424,-0.697611082,0.236606632,7.712439569,0.005484159,0.025378537,
Lneg_g11176,114.4732702,-0.697572879,0.166778402,16.9473316,3.84313E-05,0.000491866,
Lneg_g09951,169.4320994,-0.694813391,0.207632862,10.77956414,0.001026268,0.006698884,
Lneg_g10326,1135.538394,-0.694802175,0.224134648,8.952341546,0.002771142,0.014700788,
Lneg_g08053,52.3000656,-0.694583352,0.198731621,11.43240793,0.000721741,0.005104221,
Lneg_g00068,788.5772733,-0.694449543,0.124708391,29.59891545,5.31347E-08,2.39536E-06,
Lneg_g04783,818.4653686,-0.694001994,0.173020459,16.11556958,5.95921E-05,0.00069759,
Lneg_g15750,312.5918933,-0.693809373,0.174924732,15.42699449,8.57545E-05,0.000927024,
Lneg_g14571,359.7789603,-0.693569139,0.207410981,10.7314571,0.001053295,0.00683738,
Lneg_g04414,488.3781038,-0.693102122,0.12827458,27.69213802,1.4224E-07,5.30594E-06,
Lneg_g09495,252.7434795,-0.691721216,0.195867776,11.62102527,0.000652104,0.004677315,
Lneg_g08840,39.97279661,-0.690572556,0.257654203,6.750562145,0.009371815,0.038617274,
Lneg_g01513,92.40837968,-0.690370325,0.261975898,6.322957176,0.011918471,0.0468687,
Lneg_g01369,106.2114912,-0.689002895,0.233622026,8.085169231,0.004462896,0.021527369,
Lneg_g10856,770.2770299,-0.68872023,0.165791045,16.93780241,3.86247E-05,0.000493595,
Lneg_g15157,1186.982065,-0.688212414,0.144284031,22.11431152,2.56887E-06,5.37839E-05,
Lneg_g10982,279.2307069,-0.687181424,0.220957785,8.703018661,0.003176835,0.016417265,
Lneg_g04378,10828.20824,-0.686968062,0.136374058,24.45050314,7.62436E-07,2.01428E-05,
Lneg_g07970,29057.12436,-0.685916872,0.215601808,9.617696405,0.001927113,0.011131466,
Lneg_g12793,602.5598747,-0.684763976,0.142611149,20.85023564,4.96631E-06,9.23037E-05,
Lneg_g06009,250.3675449,-0.683536902,0.194462822,11.46817883,0.00070798,0.00502031,
Lneg_g09629,532.2331813,-0.683157826,0.168457578,15.66226511,7.57199E-05,0.000847967,
Lneg_g12158,131.3424872,-0.682473141,0.199731828,11.33744251,0.000759599,0.005322214,
Lneg_g10342,476.8313965,-0.682401681,0.190814599,12.62609334,0.000380399,0.00304607,
Lneg_g07576,566.9956241,-0.682012152,0.128717824,26.74350783,2.32331E-07,7.86362E-06,
Lneg_g00806,1313.312541,-0.681485026,0.099541484,46.24820468,1.04182E-11,1.59957E-09,
Lneg_g09297,224.5025688,-0.681304093,0.172016098,15.32101238,9.0702E-05,0.000969624,
Lneg_g08158,27.16482847,-0.68026924,0.222943468,8.718874629,0.003149324,0.016314883,
Lneg_g10599,634.4177944,-0.676170702,0.128532348,26.66720864,2.41689E-07,8.05173E-06,
Lneg_g09255,392.2237965,-0.674713255,0.156797123,17.37770003,3.064E-05,0.000408302,
Lneg_g09980,82.65408018,-0.674345284,0.212364577,9.573974396,0.001973551,0.011313743,
Lneg_g05394,33.15555284,-0.673831486,0.248449159,7.046751931,0.007940912,0.034031561,
Lneg_g03822,278.4058023,-0.672821228,0.148212927,19.85787778,8.34183E-06,0.000142676,
Lneg_g07530,435.1279658,-0.67245067,0.148241666,19.59585452,9.56766E-06,0.000160126,
Lneg_g14628,303.276781,-0.671304088,0.141466033,21.58447251,3.38582E-06,6.80633E-05,
Lneg_g15068,629.2604245,-0.670686593,0.156070497,17.18310315,3.39442E-05,0.000447827,
Lneg_g10595,100.9405852,-0.670447706,0.260830973,6.29266251,0.012123879,0.047447499,
Lneg_g05792,251.4265006,-0.670320807,0.156470851,17.36986923,3.07665E-05,0.000408959,
Lneg_g08714,459.1327734,-0.670016693,0.17336937,14.55069614,0.000136438,0.001344051,
Lneg_g14052,480.6258088,-0.669244271,0.232150039,8.150324722,0.004305345,0.020951229,
Lneg_g04880,918.0214036,-0.668151679,0.151626249,19.03309129,1.28471E-05,0.000204973,
Lneg_g02598,935.9716612,-0.667027841,0.15041006,18.29331922,1.8937E-05,0.000280242,
Lneg_g03803,146.7935835,-0.666517694,0.162067247,16.34446661,5.28101E-05,0.000633875,
Lneg_g04134,141.2595917,-0.666429517,0.196370895,10.89742741,0.000962979,0.006356262,
Lneg_g00808,8408.857885,-0.6646791,0.213464957,9.317564468,0.002269675,0.012663051,
Lneg_g02643,676.7214119,-0.664636989,0.151734759,18.18999565,1.99926E-05,0.000292406,
Lneg_g09201,3208.030569,-0.664636594,0.180291283,13.34411448,0.000259235,0.002260358,
Lneg_g14148,89.16333008,-0.664459289,0.232871707,7.582110412,0.005895038,0.02679195,
Lneg_g13164,111.6444876,-0.663051843,0.159042061,16.78396175,4.18858E-05,0.000523894,
Lneg_g02167,1767.794683,-0.663028092,0.208231091,10.00003821,0.00156537,0.009479077,
Lneg_g05030,336.3174494,-0.661493087,0.10971254,35.42546573,2.64999E-09,2.00529E-07,
Lneg_g11498,787.5483047,-0.661080976,0.150118022,19.1533458,1.20626E-05,0.000194803,
Lneg_g04434,1710.375157,-0.661005266,0.185719248,12.27410959,0.000459286,0.0035361,
Lneg_g13073,133.4181161,-0.657164163,0.16586546,14.63473044,0.000130488,0.001302908,
Lneg_g12748,259.5222408,-0.656565555,0.213493391,8.877686594,0.002886771,0.015140532,
Lneg_g13921,73.11193795,-0.656511574,0.19652534,10.72687742,0.001055905,0.006850126,
Lneg_g04927,156.089889,-0.656450643,0.172726433,13.79576251,0.000203795,0.001864428,
Lneg_g13354,164.2558234,-0.656309052,0.20301632,10.29686802,0.001332562,0.008335703,
Lneg_g03821,366.4386801,-0.654107067,0.129034297,24.42009278,7.74566E-07,2.03617E-05,
Lneg_g10635,1094.791101,-0.654025138,0.148786196,18.37930481,1.81013E-05,0.000270473,
Lneg_g03875,327.4631047,-0.65317732,0.163266873,15.84493324,6.87504E-05,0.000781908,
Lneg_g11274,4968.774661,-0.65092039,0.159371897,15.97372151,6.42279E-05,0.000739598,
Lneg_g13409,162.2695771,-0.650593161,0.142010668,20.38352773,6.33729E-06,0.000115158,
Lneg_g08753,28782.7092,-0.650176952,0.199344132,10.18347638,0.001417048,0.008773935,
Lneg_g14451,996.0012388,-0.649924189,0.206146116,9.517676116,0.002035021,0.011588774,
Lneg_g04218,275.2985811,-0.648734238,0.149967242,17.91561379,2.30919E-05,0.000327053,
Lneg_g10623,1008.909403,-0.648457956,0.202184069,10.01496548,0.001552733,0.009425769,
Lneg_g05465,150.1160054,-0.648289249,0.202213409,10.09382851,0.001487667,0.009124682,
Lneg_g09264,475.0030841,-0.64796051,0.191533453,11.09225399,0.000866891,0.005875776,
Lneg_g02493,66.35215576,-0.647925983,0.244028262,6.854632614,0.008841173,0.036878409,
Lneg_g09026,852.2009393,-0.647833068,0.144784739,18.67049024,1.55369E-05,0.000238547,
Lneg_g09399,133.5075203,-0.64775507,0.250287284,6.389619273,0.011478965,0.045410064,
Lneg_g06454,159.3832568,-0.647296269,0.153307915,16.88311871,3.97536E-05,0.00050437,
Lneg_g07549,104.5101065,-0.647187104,0.162230793,14.86347239,0.00011558,0.001187633,
Lneg_g13548,113.0743652,-0.647154151,0.179447386,12.62613267,0.000380391,0.00304607,
Lneg_g08768,139.9063611,-0.647152342,0.158208847,16.5832206,4.65612E-05,0.000570913,
Lneg_g06651,102.4895172,-0.646916711,0.240193078,6.77438016,0.00924756,0.038209303,
Lneg_g07731,63.81220591,-0.645994715,0.24435013,6.853020604,0.008849154,0.03689411,
Lneg_g01524,788.071773,-0.645792174,0.206490726,9.430209565,0.002134399,0.012021171,
Lneg_g11121,653.6649776,-0.644874991,0.148212875,18.59261486,1.61846E-05,0.000246351,
Lneg_g14775,323.6474744,-0.643628325,0.17971301,12.52123593,0.000402353,0.003184902,
Lneg_g05421,31.16167418,-0.643358517,0.216495938,8.578371142,0.003401795,0.017363167,
Lneg_g15853,330.7968737,-0.64234657,0.156549606,16.80759308,4.13674E-05,0.000518635,
Lneg_g12603,82.19023211,-0.642101103,0.244967989,6.756885141,0.009338663,0.038525623,
Lneg_g10813,161.2179094,-0.641725612,0.199309983,9.685308155,0.001857472,0.010865854,
Lneg_g09484,5581.440865,-0.641315612,0.119024894,27.899702,1.27769E-07,4.90431E-06,
Lneg_g16735,466.2704642,-0.64125505,0.14136876,19.97713732,7.83737E-06,0.000135758,
Lneg_g15912,194.945409,-0.641206834,0.197046341,10.18652908,0.001414704,0.008769672,
Lneg_g03140,2847.956527,-0.640698859,0.207050298,9.316076957,0.002271518,0.012663051,
Lneg_g14347,373.4523619,-0.639865015,0.131969141,22.54919872,2.0483E-06,4.44666E-05,
Lneg_g13246,60.87729173,-0.639361352,0.173493516,13.43429164,0.000247066,0.002192144,
Lneg_g01935,377.8713851,-0.639338499,0.193192399,10.08939097,0.001491254,0.009137272,
Lneg_g15273,510.9019082,-0.638099397,0.189748029,10.64839579,0.001101664,0.00707979,
Lneg_g07945,162.2541037,-0.636949434,0.185160736,11.42736692,0.000723702,0.005111264,
Lneg_g09481,810.41947,-0.63659512,0.225253435,7.271019404,0.007007602,0.030829957,
Lneg_g07544,8906.031387,-0.634499843,0.129208919,23.20485994,1.45629E-06,3.37591E-05,
Lneg_g02578,94.9131513,-0.633069209,0.205843782,8.762175785,0.003075419,0.01596325,
Lneg_g12880,223.1541681,-0.632694318,0.243890154,6.267681204,0.012295995,0.047943974,
Lneg_g06391,473.8716978,-0.632589203,0.20144799,9.296090286,0.002296434,0.012754293,
Lneg_g14853,567.1078772,-0.631594117,0.159425475,15.34095381,8.97496E-05,0.000961383,
Lneg_g00640,117.6942627,-0.63147123,0.20395411,8.908732147,0.002838102,0.014966081,
Lneg_g05272,1001.431709,-0.630213557,0.18644862,10.84297773,0.000991711,0.006514935,
Lneg_g03448,544.9483619,-0.629604974,0.197343875,9.830805335,0.001716132,0.010179564,
Lneg_g16275,538.7943139,-0.627791096,0.169505822,13.06458144,0.000300932,0.00255455,
Lneg_g05335,531.5547434,-0.627080214,0.14053769,18.56337427,1.64348E-05,0.000249085,
Lneg_g09729,247.9434666,-0.626550782,0.185770295,10.77014772,0.001031503,0.006724763,
Lneg_g05115,391.6979044,-0.626272018,0.119660135,26.07514816,3.28384E-07,1.02578E-05,
Lneg_g05147,716.5316922,-0.626157922,0.143811687,18.0376723,2.16576E-05,0.000311741,
Lneg_g08731,155.9264971,-0.625890201,0.17274896,12.53009862,0.000400449,0.003175414,
Lneg_g13237,748.9945554,-0.625492844,0.123144711,24.5780895,7.13585E-07,1.90421E-05,
Lneg_g16395,290.6945676,-0.625067415,0.166787673,13.4006446,0.000251538,0.002215122,
Lneg_g05979,1212.776119,-0.624720576,0.150258339,16.84403987,4.05806E-05,0.000511798,
Lneg_g15092,655.0498757,-0.624568024,0.146000518,17.33442646,3.13456E-05,0.000415614,
Lneg_g08746,1459.384363,-0.6244959,0.171060266,13.11741052,0.000292564,0.002507625,
Lneg_g00437,1956.93323,-0.623684488,0.204025292,9.271937959,0.002326914,0.012859324,
Lneg_g12459,1016.508322,-0.622902729,0.145117769,17.16793613,3.42163E-05,0.000448623,
Lneg_g04847,2123.077315,-0.622664041,0.216183752,8.132468598,0.004347951,0.021100708,
Lneg_g02186,505.1130912,-0.622610261,0.174402916,11.88491776,0.000565903,0.004180738,
Lneg_g06398,2239.340677,-0.62199531,0.125251389,23.66972372,1.14368E-06,2.79671E-05,
Lneg_g07402,657.6583532,-0.621295373,0.184708532,10.35300277,0.001292642,0.008127154,
Lneg_g08306,1430.007687,-0.621220634,0.18406049,11.20987271,0.000813633,0.005600798,
Lneg_g13618,73.05924313,-0.621000756,0.205984295,9.036208872,0.00264684,0.014204974,
Lneg_g09984,543.7315764,-0.619846976,0.1279098,22.75126451,1.84383E-06,4.07749E-05,
Lneg_g11042,167.9865588,-0.61913593,0.164813755,13.47021746,0.00024238,0.002154349,
Lneg_g07685,276.5033509,-0.617315544,0.181923301,11.02072269,0.000900989,0.006048848,
Lneg_g05349,454.5419342,-0.616922609,0.143873317,18.34565766,1.84238E-05,0.000274132,
Lneg_g14179,554.9575573,-0.616627744,0.15463276,15.26200873,9.35799E-05,0.000991385,
Lneg_g09349,362.1038213,-0.615963038,0.162195456,13.18787264,0.000281767,0.002428832,
Lneg_g16734,879.7883205,-0.614857583,0.137117755,19.39533951,1.06266E-05,0.000175904,
Lneg_g04681,439.9353911,-0.613678186,0.225001123,6.774416202,0.009247373,0.038209303,
Lneg_g09968,47.77848042,-0.613556251,0.223878845,7.17765462,0.007381714,0.032142162,
Lneg_g02666,130.3835549,-0.61168864,0.20899586,7.894580156,0.004958315,0.023397944,
Lneg_g02605,5983.024053,-0.611371187,0.131709448,20.99124884,4.61386E-06,8.69737E-05,
Lneg_g06309,191.9937184,-0.611131576,0.18415952,10.60546812,0.001127537,0.007226333,
Lneg_g02781,163.6420453,-0.611049454,0.190422617,9.967397697,0.001593365,0.009618298,
Lneg_g02682,258.3436483,-0.610081632,0.162000349,13.50427436,0.000238021,0.002129722,
Lneg_g01004,506.0073073,-0.608821783,0.117902364,25.77308315,3.84007E-07,1.14596E-05,
Lneg_g15084,10345.4754,-0.607611138,0.170362072,12.28164513,0.000457435,0.003526977,
Lneg_g07904,2659.731252,-0.606333824,0.14140744,18.18826359,2.00108E-05,0.000292406,
Lneg_g06890,74.63646396,-0.60590122,0.169274266,12.49474802,0.000408098,0.0032216,
Lneg_g11641,54.98081846,-0.605578067,0.195726512,9.475652872,0.002082168,0.011789677,
Lneg_g09202,3010.112079,-0.604867602,0.170037008,12.38486506,0.000432828,0.003369125,
Lneg_g13444,426.9847993,-0.604563389,0.108519315,29.89517423,4.56046E-08,2.12835E-06,
Lneg_g02526,813.4817316,-0.604554927,0.18414218,10.13225722,0.001456969,0.008968697,
Lneg_g12250,162.668268,-0.604305541,0.215317606,7.245000792,0.007109868,0.03117685,
Lneg_g09357,278.1778235,-0.603946185,0.227169901,6.679668409,0.009751876,0.039827054,
Lneg_g03110,759.9967751,-0.603696873,0.122475784,24.00242332,9.62145E-07,2.40065E-05,
Lneg_g07262,1667.798451,-0.603654566,0.192180009,9.618166201,0.00192662,0.011131466,
Lneg_g08808,459.6321599,-0.602701724,0.184272595,10.3244907,0.001312765,0.008238999,
Lneg_g12024,382.4920651,-0.602185761,0.223123854,7.155976617,0.00747146,0.032430448,
Lneg_g12886,880.8326852,-0.602022346,0.214209765,7.657284783,0.005654354,0.025983286,
Lneg_g12072,130.2594019,-0.601125077,0.167713987,12.63176904,0.000379246,0.003046045,
Lneg_g14981,98.37649222,-0.599362864,0.219160238,7.066481898,0.007853932,0.03374588,
Lneg_g12105,2307.479111,-0.599358096,0.180136541,10.70710766,0.001067247,0.006906792,
Lneg_g08685,1635.846538,-0.598848205,0.194320259,9.139943571,0.002500888,0.013572955,
Lneg_g00783,1089.27634,-0.598511615,0.179824144,10.87659029,0.000973874,0.006420173,
Lneg_g03568,369.4200424,-0.598182188,0.201903127,7.915784443,0.004900533,0.023166552,
Lneg_g05010,1029.75747,-0.5973871,0.154401503,14.35616561,0.000151283,0.001459651,
Lneg_g16699,208.2368591,-0.597296327,0.187736047,9.616760666,0.001928095,0.011131466,
Lneg_g03612,402.919776,-0.596883211,0.191281658,9.490902497,0.002064932,0.011723415,
Lneg_g14919,73.07499803,-0.596667101,0.194095104,9.031377343,0.002653844,0.014228152,
Lneg_g07122,824.6113358,-0.594626069,0.156739598,13.58688065,0.000227772,0.002053629,
Lneg_g09868,180.5055512,-0.594189007,0.185621088,9.653434024,0.001889979,0.010989396,
Lneg_g05425,292.1618631,-0.593945567,0.180927503,10.28628807,0.001340224,0.00837166,
Lneg_g05501,239.7315512,-0.5930825,0.187134957,9.357102791,0.00222123,0.012437478,
Lneg_g01557,307.346358,-0.592335769,0.151746892,14.42423363,0.000145913,0.001418162,
Lneg_g05142,253.2078096,-0.591886482,0.160934674,12.94720445,0.0003204,0.002676903,
Lneg_g12438,866.9474591,-0.59123139,0.131262405,19.84953837,8.3783E-06,0.00014293,
Lneg_g02896,229.0947975,-0.591148654,0.202920173,7.78631398,0.005264349,0.02460102,
Lneg_g04485,206.4436241,-0.590532229,0.165065028,12.61852986,0.000381942,0.003053803,
Lneg_g04995,370.0229029,-0.590428208,0.169832343,11.65386566,0.000640693,0.004614206,
Lneg_g02182,281.7610109,-0.588924418,0.174159259,10.91330283,0.000954761,0.00633012,
Lneg_g10407,395.3577443,-0.588683516,0.154445283,14.31004228,0.000155036,0.001486377,
Lneg_g05473,656.6707859,-0.588446088,0.109081597,28.10940217,1.14648E-07,4.49843E-06,
Lneg_g07339,491.1543546,-0.588380344,0.164978695,12.30538803,0.000451653,0.00349256,
Lneg_g05716,68.71309057,-0.587916766,0.185721593,9.660686332,0.001882533,0.010970051,
Lneg_g07934,1348.420699,-0.587717084,0.171857415,11.43535627,0.000720597,0.005099532,
Lneg_g05872,20747.67179,-0.587516265,0.222230835,6.94441071,0.008408153,0.035460181,
Lneg_g14792,200.2427583,-0.58742199,0.166013592,11.73998824,0.000611714,0.00443566,
Lneg_g07707,893.6769045,-0.585353814,0.16173746,12.74896857,0.000356206,0.002902362,
Lneg_g03818,917.705068,-0.585228005,0.113153378,26.39493752,2.78269E-07,8.93327E-06,
Lneg_g03064,354.6647772,-0.585112382,0.15119944,14.31974462,0.000154239,0.001484109,
Lneg_g05148,905.4258964,-0.584787152,0.174157414,10.71954075,0.0010601,0.006868928,
Lneg_g05655,23518.51033,-0.583985727,0.180485381,10.08314099,0.00149632,0.009157723,
Lneg_g07872,6318.960959,-0.583171316,0.12020974,23.06084282,1.56955E-06,3.5682E-05,
Lneg_g15104,833.4664461,-0.583111073,0.167099975,11.37250871,0.000745391,0.005246961,
Lneg_g09688,2688.409837,-0.582871625,0.160947205,12.59246845,0.000387304,0.003085039,
Lneg_g03983,363.9847952,-0.582600423,0.176839787,10.82993159,0.000998723,0.006555436,
Lneg_g15520,993.4641985,-0.582277072,0.178246566,10.17565436,0.001423072,0.008793092,
Lneg_g11167,149.9775147,-0.581821649,0.17466931,10.51065238,0.001186883,0.007542797,
Lneg_g16542,387.9860424,-0.581568399,0.212310884,7.363016174,0.006657901,0.029536771,
Lneg_g02660,696.7385353,-0.581099638,0.151714487,14.43387164,0.000145168,0.001413517,
Lneg_g02849,636.031945,-0.580314397,0.109158848,27.2147287,1.82066E-07,6.51625E-06,
Lneg_g10701,568.4679543,-0.580229189,0.156085048,13.072431,0.000299674,0.00254795,
Lneg_g08256,179.5559024,-0.579001559,0.16331591,12.03892742,0.000521009,0.003911817,
Lneg_g03307,320.4490661,-0.578603728,0.137786308,16.86018256,4.02369E-05,0.000509283,
Lneg_g13256,937.034326,-0.578149357,0.137481281,17.07070283,3.60136E-05,0.000467559,
Lneg_g10264,181.5012168,-0.57666066,0.179085084,9.826063781,0.001720562,0.010200129,
Lneg_g00566,646.6777929,-0.576641262,0.116296811,23.27338565,1.40531E-06,3.28651E-05,
Lneg_g05213,916.4038664,-0.576614568,0.101355588,31.4367125,2.06048E-08,1.07531E-06,
Lneg_g04242,499.8796582,-0.575882942,0.139726365,16.27132176,5.48884E-05,0.000654829,
Lneg_g07958,3659.046454,-0.574293053,0.114315555,24.38076297,7.90542E-07,2.06281E-05,
Lneg_g15455,4281.066314,-0.574260647,0.15421497,13.34570978,0.000259015,0.002260296,
Lneg_g08437,684.635472,-0.573976967,0.185468862,9.074214126,0.00259239,0.014002778,
Lneg_g16861,136.5571605,-0.573917033,0.1735523,10.35336259,0.001292391,0.008127154,
Lneg_g13688,77455.20038,-0.573430029,0.170532115,10.95658723,0.000932714,0.006218488,
Lneg_g13251,3877.103278,-0.573313349,0.203076972,7.771381623,0.005308043,0.024783346,
Lneg_g12046,3784.596554,-0.572782375,0.180079096,9.663460133,0.001879693,0.010959528,
Lneg_g06242,785.2719081,-0.572275135,0.19319723,8.3913854,0.003770035,0.018875116,
Lneg_g08322,461.0740439,-0.571927715,0.130208255,19.10576244,1.23671E-05,0.000198511,
Lneg_g12795,762.1825222,-0.571732185,0.176271528,9.730855395,0.001812001,0.01064689,
Lneg_g02490,1230.822533,-0.571671934,0.117752417,22.86432201,1.73849E-06,3.87738E-05,
Lneg_g13265,1103.277695,-0.570176594,0.188097063,8.792951972,0.003023965,0.015757938,
Lneg_g12741,148.1437416,-0.569879702,0.14421422,15.1605595,9.87445E-05,0.001036769,
